Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Year,Month,Day,DailyChange,PriceTrend
01/02/2000,16.9136522,16.95490501,16.41861847,16.81052017,974500,0,0,2000,2,1,-0.103132026,Down
02/02/2000,16.89302645,17.36743379,16.85177364,17.11991692,625500,0,0,2000,2,2,0.226890465,Up
03/02/2000,17.22304234,17.24366874,16.83114078,16.93427277,397000,0,0,2000,2,3,-0.288769572,Down
04/02/2000,16.39799705,16.54238193,16.08860088,16.27423859,918500,0,0,2000,2,4,-0.123758468,Down
07/02/2000,15.92357698,16.21234651,15.65543385,15.94420338,1514800,0,0,2000,2,7,0.020626395,Up
08/02/2000,15.90295889,16.54237747,15.90295889,16.54237747,878400,0,0,2000,2,8,0.639418581,Up
09/02/2000,16.62488107,17.05803554,16.58362827,16.66613388,1320300,0,0,2000,2,9,0.041252807,Up
10/02/2000,17.36743311,17.49119154,16.68676174,16.81052017,805500,0,0,2000,2,10,-0.556912938,Down
11/02/2000,16.10921454,16.60424802,15.8410714,15.94420338,1000900,0,0,2000,2,11,-0.16501116,Down
14/02/2000,15.90295369,16.08859128,15.7998217,16.04733849,598800,0,0,2000,2,14,0.144384794,Up
15/02/2000,16.02670795,16.1917191,15.90294959,16.06796074,445500,0,0,2000,2,15,0.041252788,Up
16/02/2000,15.01602187,15.59356117,14.93351626,15.59356117,1046100,0,0,2000,2,16,0.577539303,Up
17/02/2000,15.7585654,15.88232377,15.34603751,15.42854309,735400,0,0,2000,2,17,-0.330022312,Down
18/02/2000,15.65544534,15.69669816,15.05727944,15.1810379,496400,0,0,2000,2,18,-0.474407434,Down
22/02/2000,15.3460404,15.42854599,15.18102921,15.36666679,522500,0,0,2000,2,22,0.020626398,Up
23/02/2000,15.38729758,15.511056,15.28416555,15.44917679,478100,0,0,2000,2,23,0.061879213,Up
24/02/2000,15.42854339,15.67606013,15.34603781,15.46979618,1019900,0,0,2000,2,24,0.04125279,Up
25/02/2000,15.69669291,15.94420975,15.53168168,15.55230808,938100,0,0,2000,2,25,-0.144384823,Down
28/02/2000,15.79982423,16.17109948,15.67606582,16.00608826,910400,0,0,2000,2,28,0.206264024,Up
29/02/2000,15.90296246,16.19173221,15.86170964,16.08860016,617100,0,0,2000,2,29,0.185637694,Up
01/03/2000,16.62443865,17.10661027,16.60347467,16.91793442,926100,0.785,0,2000,3,1,0.293495764,Up
02/03/2000,17.00178098,17.00178098,16.56153758,16.77117729,1070900,0,0,2000,3,2,-0.230603688,Down
03/03/2000,16.41478586,16.41478586,15.95357859,16.24707413,795200,0,0,2000,3,3,-0.167711733,Down
06/03/2000,16.07937556,16.14226752,15.84877174,15.93262768,531600,0,0,2000,3,6,-0.146747887,Down
07/03/2000,16.26804414,16.30997209,15.70201683,15.70201683,1147000,0,0,2000,3,7,-0.566027309,Down
08/03/2000,15.72298364,16.6244347,15.72298364,16.41479492,1030300,0,0,2000,3,8,0.69181128,Up
09/03/2000,16.75021182,16.89695961,16.4147883,16.87599564,644800,0,0,2000,3,9,0.125783818,Up
10/03/2000,17.10660497,17.50492053,17.02274907,17.27431679,991600,0,0,2000,3,10,0.167711813,Up
13/03/2000,17.77745011,17.77745011,17.52588242,17.54684639,764500,0,0,2000,3,13,-0.230603716,Down
14/03/2000,17.77746073,18.00806459,17.73553276,17.73553276,634800,0,0,2000,3,14,-0.041927973,Down
15/03/2000,18.5531143,19.5593849,18.5531143,19.45456505,1397400,0,0,2000,3,15,0.901450751,Up
16/03/2000,19.95770961,19.95770961,18.93047455,19.87385368,1147700,0,0,2000,3,16,-0.083855923,Down
17/03/2000,18.59504935,19.32878862,18.59504935,18.951437,1004900,0,0,2000,3,17,0.356387643,Up
20/03/2000,18.97239639,19.18203613,18.74179268,18.74179268,440700,0,0,2000,3,20,-0.230603713,Down
21/03/2000,19.28685786,19.81095726,19.28685786,19.78999329,934300,0,0,2000,3,21,0.503135423,Up
22/03/2000,19.87385037,19.97867026,19.37071492,19.58035469,883800,0,0,2000,3,22,-0.293495681,Down
23/03/2000,19.11914241,19.45456596,19.09817843,19.39167404,431300,0,0,2000,3,23,0.272531635,Up
24/03/2000,19.6851719,19.99963151,19.24492843,19.37071228,584800,0,0,2000,3,24,-0.314459615,Down
27/03/2000,19.05626041,19.32879219,18.84662058,18.97240448,326100,0,0,2000,3,27,-0.083855931,Down
28/03/2000,18.42733962,18.67890739,18.2176998,18.67890739,545000,0,0,2000,3,28,0.251567776,Up
29/03/2000,18.59504803,18.93047167,18.38540826,18.78372383,893500,0,0,2000,3,29,0.188675797,Up
30/03/2000,18.61601539,18.76276325,18.42733955,18.42733955,690500,0,0,2000,3,30,-0.188675832,Down
31/03/2000,19.09817137,19.3707029,18.95142362,19.22395515,484400,0,0,2000,3,31,0.125783785,Up
03/04/2000,19.72709546,20.33505058,19.70613149,20.33505058,850900,0,0,2000,4,3,0.607955121,Up
04/04/2000,20.62855401,21.06879754,20.33505832,20.58662605,1425400,0,0,2000,4,4,-0.041927955,Down
05/04/2000,20.0834848,20.96397161,20.0834848,20.73336792,1123300,0,0,2000,4,5,0.64988312,Up
06/04/2000,19.5803521,19.78999184,19.20300056,19.4964962,963600,0,0,2000,4,6,-0.083855898,Down
07/04/2000,19.24492843,19.45456818,19.16107254,19.37071228,519000,0,0,2000,4,7,0.125783846,Up
10/04/2000,19.60131895,20.37698611,19.60131895,20.20927429,813400,0,0,2000,4,10,0.607955347,Up
11/04/2000,20.39794976,20.90108521,20.39794976,20.88012123,804600,0,0,2000,4,11,0.482171474,Up
12/04/2000,20.75433441,20.98493813,20.62855057,20.69144249,993400,0,0,2000,4,12,-0.062891922,Down
13/04/2000,20.16734548,20.60758898,20.16734548,20.39794922,811900,0,0,2000,4,13,0.230603742,Up
14/04/2000,19.62228569,19.78999754,18.95143832,19.11915016,747200,0,0,2000,4,14,-0.503135531,Down
17/04/2000,19.11914677,19.4545704,18.99336291,19.34975052,894600,0,0,2000,4,17,0.230603744,Up
18/04/2000,19.34975236,20.08349161,19.11914859,19.9996357,658100,0,0,2000,4,18,0.64988334,Up
19/04/2000,19.83192361,20.18831124,19.66421178,20.14638329,325800,0,0,2000,4,19,0.314459677,Up
20/04/2000,20.73336826,20.79626018,20.31408882,20.31408882,654200,0,0,2000,4,20,-0.419279439,Down
24/04/2000,20.33506395,20.46084785,20.18831607,20.46084785,557700,0,0,2000,4,24,0.125783901,Up
25/04/2000,21.57192886,21.61385681,21.17361336,21.3832531,1986600,0,0,2000,4,25,-0.188675763,Down
26/04/2000,20.98493805,21.1107219,20.4608387,20.56565857,524800,0,0,2000,4,26,-0.419279482,Down
27/04/2000,19.76903552,20.73337871,19.72710755,20.64952278,501600,0,0,2000,4,27,0.880487266,Up
28/04/2000,20.67046751,21.06878281,20.39793599,21.06878281,504300,0,0,2000,4,28,0.398315297,Up
01/05/2000,20.90107969,20.92204366,20.64951203,20.73336792,528000,0,0,2000,5,1,-0.167711773,Down
02/05/2000,20.41891052,20.41891052,19.97866707,20.18830681,435200,0,0,2000,5,2,-0.230603712,Down
03/05/2000,19.68517767,19.76903359,19.20300612,19.24493408,502800,0,0,2000,5,3,-0.44024359,Down
04/05/2000,19.28685859,19.51746233,19.28685859,19.34975052,918200,0,0,2000,5,4,0.06289193,Up
05/05/2000,19.11914151,19.60131284,19.11914151,19.45456505,758300,0,0,2000,5,5,0.335423535,Up
08/05/2000,19.53842464,20.20927184,19.47553272,19.95246315,477300,0,0,2000,5,8,0.414038505,Up
09/05/2000,20.35601821,20.41891013,19.97866669,20.08348656,490800,0,0,2000,5,9,-0.272531655,Down
10/05/2000,19.78998868,19.87384457,19.34974529,19.48077011,676300,0,0,2000,5,10,-0.309218573,Down
11/05/2000,19.6642122,19.7690321,19.51746435,19.60132027,577000,0,0,2000,5,11,-0.062891937,Down
12/05/2000,19.95770278,20.06252265,19.66420715,19.68517113,725500,0,0,2000,5,12,-0.272531656,Down
15/05/2000,19.4755323,19.68517204,19.34974845,19.62228012,504800,0,0,2000,5,15,0.146747821,Up
16/05/2000,20.06252665,20.1044546,19.83192289,19.93674278,459300,0,0,2000,5,16,-0.125783866,Down
17/05/2000,19.81095726,19.91577714,19.70613738,19.78999329,197500,0,0,2000,5,17,-0.020963976,Down
18/05/2000,20.04156906,20.16735296,19.76903726,19.89482117,411300,0,0,2000,5,18,-0.146747891,Down
19/05/2000,20.04156716,20.16735106,19.76903539,20.02060318,683600,0,0,2000,5,19,-0.020963982,Down
22/05/2000,20.12541604,20.27216386,19.83192039,19.97866821,651400,0,0,2000,5,22,-0.146747825,Down
23/05/2000,19.55938729,19.76902702,19.43360345,19.68517113,315300,0,0,2000,5,23,0.125783841,Up
24/05/2000,19.4755323,19.70613602,19.4755323,19.62228012,380400,0,0,2000,5,24,0.146747821,Up
25/05/2000,19.11914702,19.43360668,19.11914702,19.20300293,561800,0,0,2000,5,25,0.083855908,Up
26/05/2000,19.16107035,19.41263801,18.90950269,19.39167404,212100,0,0,2000,5,26,0.230603691,Up
30/05/2000,19.66420476,19.83191653,19.32878122,19.45456505,451200,0,0,2000,5,30,-0.20963971,Down
31/05/2000,19.14011375,19.22396967,18.88854599,18.88854599,263200,0,0,2000,5,31,-0.25156776,Down
01/06/2000,19.2868574,19.30782138,18.88854187,18.90950584,191300,0,0,2000,6,1,-0.377351558,Down
02/06/2000,19.22396967,19.32878957,18.88854599,18.88854599,702400,0,0,2000,6,2,-0.33542368,Down
05/06/2000,18.57407834,18.57407834,17.86130333,17.86130333,1582300,0,0,2000,6,5,-0.712775015,Down
06/06/2000,17.7564798,18.02901137,17.67262393,17.98708344,925900,0,0,2000,6,6,0.230603634,Up
07/06/2000,18.28058571,18.46926148,18.25962173,18.4482975,1025400,0,0,2000,6,7,0.167711795,Up
08/06/2000,18.25961918,18.30154713,17.90323167,17.96612358,717900,0,0,2000,6,8,-0.293495601,Down
09/06/2000,18.0290151,18.11287098,17.77744745,17.86130333,1244600,0,0,2000,6,9,-0.167711768,Down
12/06/2000,18.00805851,18.1128784,17.73552677,17.88227463,858800,0,0,2000,6,12,-0.125783878,Down
13/06/2000,18.36443561,18.46925545,18.19672387,18.46925545,662800,0,0,2000,6,13,0.104819838,Up
14/06/2000,18.46926283,18.69986657,18.46926283,18.61601067,780200,0,0,2000,6,14,0.146747832,Up
15/06/2000,18.69987134,18.69987134,18.44830357,18.55312347,761400,0,0,2000,6,15,-0.146747869,Down
16/06/2000,18.67890144,19.01432503,18.61600951,18.82564926,494200,0,0,2000,6,16,0.146747823,Up
19/06/2000,19.11914887,19.16107683,18.88854511,19.07722092,553400,0,0,2000,6,19,-0.041927958,Down
20/06/2000,18.804692,19.09818775,18.76276403,19.01433182,395700,0,0,2000,6,20,0.209639822,Up
21/06/2000,19.05625953,19.41264722,19.05625953,19.28686333,407100,0,0,2000,6,21,0.230603801,Up
22/06/2000,19.16107679,19.2449327,18.951437,18.951437,477500,0,0,2000,6,22,-0.20963979,Down
23/06/2000,18.74179725,19.07722092,18.63697736,19.07722092,276500,0,0,2000,6,23,0.335423664,Up
26/06/2000,18.99336711,19.20300693,18.55312351,18.67890739,792000,0,0,2000,6,26,-0.31445972,Down
27/06/2000,18.59504224,19.62227682,18.53215033,19.45456505,1330800,0,0,2000,6,27,0.859522809,Up
28/06/2000,19.55939097,19.55939097,19.37071517,19.4336071,392500,0,0,2000,6,28,-0.125783865,Down
29/06/2000,19.09816563,19.66419249,19.09816563,19.64322853,877300,0,0,2000,6,29,0.545062905,Up
30/06/2000,19.66420568,19.70613362,19.39167404,19.39167404,593600,0,0,2000,6,30,-0.272531635,Down
03/07/2000,20.12542067,20.46084435,20.12542067,20.43988037,772500,0,0,2000,7,3,0.314459698,Up
05/07/2000,19.74805293,19.83190878,19.51744933,19.82666779,846800,0,0,2000,7,5,0.07861486,Up
06/07/2000,19.78999047,19.9996302,19.76902649,19.85288239,569800,0,0,2000,7,6,0.062891919,Up
07/07/2000,19.83192093,20.10445261,19.70613708,19.81095695,320300,0,0,2000,7,7,-0.020963976,Down
10/07/2000,19.58034846,19.78998817,19.55938449,19.74806023,194800,0,0,2000,7,10,0.167711764,Up
11/07/2000,19.83191181,20.10444336,19.78998387,19.91576767,319100,0,0,2000,7,11,0.083855864,Up
12/07/2000,20.10445261,20.16734454,19.81095695,19.81095695,433200,0,0,2000,7,12,-0.293495659,Down
13/07/2000,19.70614029,19.70614029,18.95143704,19.07722092,599000,0,0,2000,7,13,-0.628919371,Down
14/07/2000,18.42733071,18.78371823,18.23865497,18.5111866,621400,0,0,2000,7,14,0.083855885,Up
17/07/2000,18.21769739,18.97240062,18.19673341,18.84661674,979800,0,0,2000,7,17,0.628919357,Up
18/07/2000,18.80467893,18.84660686,18.36443561,18.46925545,450400,0,0,2000,7,18,-0.335423481,Down
19/07/2000,18.42733376,18.46926171,18.21769401,18.30154991,386500,0,0,2000,7,19,-0.125783848,Down
20/07/2000,18.40636848,18.44829643,18.19672875,18.25962067,1332600,0,0,2000,7,20,-0.146747812,Down
21/07/2000,18.15479619,18.19672412,18.02901238,18.04997635,351200,0,0,2000,7,21,-0.104819839,Down
24/07/2000,18.30155337,18.32251735,18.15480552,18.19673347,350700,0,0,2000,7,24,-0.104819893,Down
25/07/2000,18.78372221,18.82565016,18.11287498,18.11287498,715200,0,0,2000,7,25,-0.670847222,Down
26/07/2000,18.69986519,18.90950494,18.32251365,18.4482975,619000,0,0,2000,7,26,-0.251567693,Down
27/07/2000,19.28685593,19.66420746,19.22396401,19.66420746,815500,0,0,2000,7,27,0.377351529,Up
28/07/2000,19.66420807,19.87384781,19.58035217,19.62228012,360400,0,0,2000,7,28,-0.041927949,Down
31/07/2000,19.18203193,19.30781575,19.03528415,19.16106796,292300,0,0,2000,7,31,-0.020963969,Down
01/08/2000,19.45456997,19.76902962,19.433606,19.76902962,649100,0,0,2000,8,1,0.314459644,Up
02/08/2000,19.93674278,20.02059869,19.85288687,19.93674278,665400,0,0,2000,8,2,0,Down
03/08/2000,19.89481231,20.02059616,19.85288436,19.97866821,588100,0,0,2000,8,3,0.0838559,Up
04/08/2000,19.97866707,20.08348694,19.62227951,19.66420746,512300,0,0,2000,8,4,-0.314459608,Down
07/08/2000,19.91577978,20.10445559,19.87385182,19.9996357,321200,0,0,2000,8,7,0.083855915,Up
08/08/2000,19.66421153,19.70613949,19.51746368,19.51746368,319500,0,0,2000,8,8,-0.146747847,Down
09/08/2000,19.49699214,19.70845626,19.01062466,19.05291748,984600,0.502,0,2000,8,9,-0.444074658,Down
10/08/2000,19.11636019,19.3912636,19.07406736,19.37011719,407000,0,0,2000,8,10,0.253756994,Up
11/08/2000,19.51813672,19.8987721,19.49699031,19.83533287,754200,0,0,2000,8,11,0.317196155,Up
14/08/2000,20.19482804,20.19482804,19.75075328,19.85648537,455200,0,0,2000,8,14,-0.338342669,Down
15/08/2000,19.51814187,19.66616678,19.4335562,19.58158112,591900,0,0,2000,8,15,0.063439248,Up
16/08/2000,19.77190041,20.06795026,19.75075399,19.89877892,407200,0,0,2000,8,16,0.126878505,Up
17/08/2000,19.91991498,20.06793983,19.85647576,19.96220779,243000,0,0,2000,8,17,0.042292813,Up
18/08/2000,19.94106078,19.94106078,19.66615751,19.70845032,416300,0,0,2000,8,18,-0.232610465,Down
21/08/2000,19.75075387,20.04680371,19.72960745,20.00451088,196700,0,0,2000,8,21,0.253757009,Up
22/08/2000,20.00450317,20.36399213,19.94106394,20.11023521,445900,0,0,2000,8,22,0.105732046,Up
23/08/2000,19.83533612,20.08909308,19.68731122,20.02565384,458900,0,0,2000,8,23,0.190317724,Up
24/08/2000,19.94106736,20.15253149,19.94106736,20.08909225,337300,0,0,2000,8,24,0.14802489,Up
25/08/2000,20.06795227,20.25827004,20.04680585,20.13139153,210400,0,0,2000,8,25,0.063439259,Up
28/08/2000,20.08909126,20.13138409,19.87762714,19.91991997,261400,0,0,2000,8,28,-0.169171295,Down
29/08/2000,19.49698851,19.729599,19.30667083,19.729599,760800,0,0,2000,8,29,0.232610492,Up
30/08/2000,19.11636137,19.43355763,19.0317757,19.32782555,610300,0,0,2000,8,30,0.211464174,Up
31/08/2000,19.39125589,19.60271997,19.39125589,19.47584152,307900,0,0,2000,8,31,0.084585631,Up
01/09/2000,19.26438653,19.56043637,19.26438653,19.45470428,191100,0,0,2000,9,1,0.190317759,Up
05/09/2000,19.13750422,19.2643827,18.84145443,19.1163578,452100,0,0,2000,9,5,-0.021146413,Down
06/09/2000,18.7145816,18.98948506,18.7145816,18.77802086,315800,0,0,2000,9,6,0.06343926,Up
07/09/2000,18.82030776,19.11635754,18.79916135,18.98947906,327900,0,0,2000,9,7,0.169171306,Up
08/09/2000,18.54540682,18.67228531,18.43967474,18.46082115,475100,0,0,2000,9,8,-0.084585664,Down
11/09/2000,18.33394266,18.48196757,18.27050341,18.46082115,602300,0,0,2000,9,11,0.126878496,Up
12/09/2000,18.92604101,19.03177308,18.79916252,18.94718742,500800,0,0,2000,9,12,0.021146415,Up
13/09/2000,18.56654921,18.79915973,18.52425639,18.67228127,394800,0,0,2000,9,13,0.105732057,Up
14/09/2000,18.75686079,18.7780072,18.62998236,18.65112877,265000,0,0,2000,9,14,-0.105732022,Down
15/09/2000,18.37623536,18.50311386,18.20706403,18.22821045,492400,0,0,2000,9,15,-0.148024911,Down
18/09/2000,18.31278568,18.52424971,18.31278568,18.39737129,292400,0,0,2000,9,18,0.084585615,Up
19/09/2000,18.27049287,18.48195691,18.16476085,18.39737129,452400,0,0,2000,9,19,0.126878423,Up
20/09/2000,18.41852987,18.4608227,18.24935852,18.43967628,270000,0,0,2000,9,20,0.021146418,Up
21/09/2000,18.77801376,19.13750277,18.75686735,19.03177071,679700,0,0,2000,9,21,0.253756943,Up
22/09/2000,19.53928313,19.96221133,19.53928313,19.83533287,697800,0,0,2000,9,22,0.296049744,Up
25/09/2000,20.08908169,20.1736673,19.75073926,19.81417847,539100,0,0,2000,9,25,-0.274903223,Down
26/09/2000,19.41241145,19.51814354,19.30667936,19.45470428,269400,0,0,2000,9,26,0.042292835,Up
27/09/2000,19.77188879,19.7930352,19.58157115,19.66615677,222100,0,0,2000,9,27,-0.105732026,Down
28/09/2000,19.68730451,20.06793983,19.68730451,19.96220779,414600,0,0,2000,9,28,0.274903285,Up
29/09/2000,20.13138362,20.51201902,20.0890908,20.44857979,646200,0,0,2000,9,29,0.31719617,Up
02/10/2000,20.44857501,20.49086782,20.06793969,20.17367172,396900,0,0,2000,10,2,-0.274903283,Down
03/10/2000,19.89877454,20.08909225,19.8353353,20.08909225,405800,0,0,2000,10,3,0.190317716,Up
04/10/2000,19.98335406,20.27940375,19.98335406,20.17367172,503600,0,0,2000,10,4,0.190317658,Up
05/10/2000,19.96221179,20.27940795,19.96221179,20.19482231,277300,0,0,2000,10,5,0.232610519,Up
06/10/2000,20.02565456,20.17367946,19.81419041,20.06794739,327800,0,0,2000,10,6,0.042292829,Up
09/10/2000,20.00451041,20.02565682,19.72960699,19.7507534,344600,0,0,2000,10,9,-0.253757003,Down
10/10/2000,20.0679424,20.17367444,20.00450317,20.11023521,461600,0,0,2000,10,10,0.042292819,Up
11/10/2000,20.00451028,20.1525352,19.81419253,19.85648537,437500,0,0,2000,10,11,-0.148024918,Down
12/10/2000,19.72960591,19.83533799,19.53928817,19.68731308,682400,0,0,2000,10,12,-0.042292832,Down
13/10/2000,19.62387431,19.68731356,19.39126373,19.60272789,330600,0,0,2000,10,13,-0.021146416,Down
16/10/2000,19.3912535,19.70844958,19.3701071,19.66615677,294200,0,0,2000,10,16,0.274903267,Up
17/10/2000,19.41241061,20.06794953,19.41241061,19.85648537,469900,0,0,2000,10,17,0.444074753,Up
18/10/2000,19.81419312,20.17368222,19.79304671,20.00451088,635500,0,0,2000,10,18,0.190317757,Up
19/10/2000,19.53928348,19.5815763,19.37011219,19.41240501,422300,0,0,2000,10,19,-0.126878464,Down
20/10/2000,19.28552911,19.28552911,18.98947932,19.1163578,338800,0,0,2000,10,20,-0.169171308,Down
23/10/2000,19.43355349,19.66616404,19.34896784,19.64501762,466700,0,0,2000,10,23,0.211464129,Up
24/10/2000,19.81419325,20.02565742,19.81419325,19.89877892,574300,0,0,2000,10,24,0.08458567,Up
25/10/2000,19.53928982,20.004511,19.45470415,19.89877892,615000,0,0,2000,10,25,0.359489098,Up
26/10/2000,19.89877454,20.13138508,19.8353353,20.08909225,669000,0,0,2000,10,26,0.190317716,Up
27/10/2000,19.87763237,20.06795013,19.70846104,20.00451088,378800,0,0,2000,10,27,0.126878505,Up
30/10/2000,20.13137964,20.38513653,20.13137964,20.21596527,419000,0,0,2000,10,30,0.084585629,Up
31/10/2000,19.581581,19.68731308,19.3066776,19.68731308,1179900,0,0,2000,10,31,0.105732079,Up
01/11/2000,19.49699581,19.66616714,19.49699581,19.60272789,731200,0,0,2000,11,1,0.105732081,Up
02/11/2000,19.64501389,19.72959953,19.34896416,19.53928185,486800,0,0,2000,11,2,-0.105732045,Down
03/11/2000,19.539289,19.62387466,19.39126408,19.62387466,416400,0,0,2000,11,3,0.084585667,Up
06/11/2000,19.77189182,19.91991667,19.70845259,19.729599,534400,0,0,2000,11,6,-0.042292817,Down
07/11/2000,19.62387309,19.68731233,19.30667686,19.30667686,699900,0,0,2000,11,7,-0.317196225,Down
08/11/2000,20.13139153,20.27941646,19.96222017,20.13139153,1344300,0,0,2000,11,8,0,Down
09/11/2000,20.2159772,20.36400214,19.96222017,20.13139153,850700,0,0,2000,11,9,-0.084585679,Down
10/11/2000,19.89876857,20.06793983,19.81418295,19.96220779,850800,0,0,2000,11,10,0.06343922,Up
13/11/2000,19.79304684,19.9833646,19.53928983,19.56043625,1346200,0,0,2000,11,13,-0.232610593,Down
14/11/2000,19.81418899,20.25826366,19.62387127,19.98336029,765000,0,0,2000,11,14,0.169171304,Up
15/11/2000,19.77188566,19.91991048,19.62386085,19.81417847,411400,0,0,2000,11,15,0.042292804,Up
16/11/2000,19.45470405,19.60272897,19.30667913,19.32782555,512000,0,0,2000,11,16,-0.126878505,Down
17/11/2000,19.32782448,19.77189922,19.32782448,19.60272789,445400,0,0,2000,11,17,0.274903412,Up
20/11/2000,19.62387383,19.77189874,19.53928817,19.68731308,331200,0,0,2000,11,20,0.063439247,Up
21/11/2000,20.02565431,20.06794713,19.62387244,19.94106865,488500,0,0,2000,11,21,-0.084585657,Down
22/11/2000,19.77189958,19.81419241,19.539289,19.62387466,359400,0,0,2000,11,22,-0.148024917,Down
24/11/2000,19.79304612,19.94107103,19.72960687,19.85648537,270400,0,0,2000,11,24,0.06343925,Up
27/11/2000,20.13138409,20.30055538,19.7930415,19.91991997,1102400,0,0,2000,11,27,-0.211464119,Down
28/11/2000,19.96221671,20.06794879,19.11636007,19.13750648,2861600,0,0,2000,11,28,-0.824710224,Down
29/11/2000,19.37010782,19.83532875,19.34896142,19.70845032,1640200,0,0,2000,11,29,0.338342495,Up
30/11/2000,19.70845633,19.77189557,19.39126015,19.39126015,872000,0,0,2000,11,30,-0.317196186,Down
01/12/2000,19.13750829,19.24324038,18.7991656,18.90489769,991000,0,0,2000,12,1,-0.232610598,Down
04/12/2000,19.03177114,19.53928503,19.01062472,19.39126015,506900,0,0,2000,12,4,0.35948901,Up
05/12/2000,19.47584904,19.83533811,19.47584904,19.58158112,974200,0,0,2000,12,5,0.105732079,Up
06/12/2000,18.71457647,18.92604061,18.4608195,18.58769798,1452800,0,0,2000,12,6,-0.126878485,Down
07/12/2000,18.58769798,18.79916212,18.56655157,18.58769798,358200,0,0,2000,12,7,0,Down
08/12/2000,18.58769425,18.65113348,18.12247324,18.4819622,938900,0,0,2000,12,8,-0.105732049,Down
11/12/2000,18.18590725,18.39737129,18.08017524,18.39737129,792200,0,0,2000,12,11,0.211464038,Up
12/12/2000,18.50311191,19.22208998,18.46081909,19.01062584,1732600,0,0,2000,12,12,0.507513927,Up
13/12/2000,19.53927957,19.75074363,19.3066691,19.51813316,1084900,0,0,2000,12,13,-0.021146406,Down
14/12/2000,19.66616774,19.91992474,19.66616774,19.7507534,938000,0,0,2000,12,14,0.084585668,Up
15/12/2000,19.62387539,19.62387539,19.30667913,19.32782555,737100,0,0,2000,12,15,-0.296049844,Down
18/12/2000,18.86259977,19.09521031,18.60884282,19.05291748,874000,0,0,2000,12,18,0.190317711,Up
19/12/2000,18.4396702,18.50310943,18.2493525,18.41852379,2068800,0,0,2000,12,19,-0.021146411,Down
20/12/2000,18.50311105,18.9260393,18.48196464,18.73572159,1203000,0,0,2000,12,20,0.232610539,Up
21/12/2000,18.56655189,18.58769831,18.27050209,18.27050209,1002200,0,0,2000,12,21,-0.296049802,Down
22/12/2000,18.20706557,18.56655467,18.20706557,18.54540825,669700,0,0,2000,12,22,0.338342682,Up
26/12/2000,18.3550833,18.77801149,18.3550833,18.56654739,351700,0,0,2000,12,26,0.211464093,Up
27/12/2000,18.8853476,19.14258276,18.82103881,18.99252892,358400,0.742,0,2000,12,27,0.107181314,Up
28/12/2000,19.44267933,19.57129684,19.39980683,19.48555183,797100,0,0,2000,12,28,0.042872501,Up
29/12/2000,19.33550575,19.37837827,19.2068882,19.2068882,284100,0,0,2000,12,29,-0.128617555,Down
02/01/2001,19.20688542,19.50699301,19.14257665,19.16401291,566500,0,0,2001,1,2,-0.042872512,Down
03/01/2001,19.27120811,19.39982574,18.54237488,18.79961014,981400,0,0,2001,1,3,-0.471597974,Down
04/01/2001,17.92071447,18.0707683,17.74922438,17.87784195,1820100,0,0,2001,1,4,-0.042872523,Down
05/01/2001,17.66348478,17.89928373,17.66348478,17.77066612,1544000,0,0,2001,1,5,0.10718134,Up
08/01/2001,17.92072,18.02790134,17.68492105,17.77066612,766100,0,0,2001,1,8,-0.150053876,Down
09/01/2001,17.49199734,17.87785023,17.47056107,17.81354141,714900,0,0,2001,1,9,0.321544069,Up
10/01/2001,18.07076984,18.15651489,17.94215226,18.04933357,731800,0,0,2001,1,10,-0.021436263,Down
11/01/2001,18.45661,18.52091874,18.17793877,18.28512001,1608800,0,0,2001,1,11,-0.171489988,Down
12/01/2001,18.07078022,18.22083414,17.89929001,18.09221649,682700,0,0,2001,1,12,0.021436275,Up
16/01/2001,18.19938494,18.34943876,18.13507616,18.30656624,648400,0,0,2001,1,16,0.107181301,Up
17/01/2001,18.22082905,18.30657412,17.77066739,17.8349762,970700,0,0,2001,1,17,-0.38585285,Down
18/01/2001,18.17794868,18.30656624,18.13507616,18.30656624,1302700,0,0,2001,1,18,0.128617561,Up
19/01/2001,18.15652532,18.2637067,17.89929001,18.09221649,813600,0,0,2001,1,19,-0.064308826,Down
22/01/2001,17.66349098,18.22083414,17.66349098,18.09221649,1139500,0,0,2001,1,22,0.428725509,Up
23/01/2001,18.28514373,18.39232511,18.11365352,18.32801628,987700,0,0,2001,1,23,0.042872553,Up
24/01/2001,17.87785023,17.98503158,17.7492326,17.81354141,980500,0,0,2001,1,24,-0.064308814,Down
25/01/2001,17.81353237,18.02789497,17.68491481,18.02789497,986300,0,0,2001,1,25,0.214362604,Up
26/01/2001,18.1136399,18.52092884,18.04933112,18.30656624,826400,0,0,2001,1,26,0.192926342,Up
29/01/2001,18.05104765,18.13336216,17.769804,17.769804,569000,0,0,2001,1,29,-0.281243649,Down
30/01/2001,17.85555483,18.00646569,17.66348539,17.88642311,516700,0,0,2001,1,30,0.030868279,Up
31/01/2001,17.83840332,18.10592882,17.66348395,18.02361298,927000,0,0,2001,1,31,0.18520966,Up
01/02/2001,18.35286858,18.39059661,18.21224677,18.31857109,777100,0,0,2001,2,1,-0.034297494,Down
02/02/2001,18.35630383,18.43518914,18.0613406,18.19510269,705400,0,0,2001,2,2,-0.161201142,Down
