"STATISTIC","Statistic Label","TLIST(A1)","CensusYear","C02199V02655","Sex","C02734V03302","Means of Travel","C02704V03272","At Work, School or College","UNIT","VALUE"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","01","On foot","901","Children at school aged between 5 and 12 years","Number","166"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","01","On foot","902","Students at school or college aged between 13 and 18 years","Number","128"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","01","On foot","903","Students at school or college aged 19 years and over","Number","358"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","02","Bicycle","-06","All persons","Number","1348"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","02","Bicycle","904","Population aged 15 years and over at work","Number","1159"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","02","Bicycle","901","Children at school aged between 5 and 12 years","Number","16"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","02","Bicycle","902","Students at school or college aged between 13 and 18 years","Number","20"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","02","Bicycle","903","Students at school or college aged 19 years and over","Number","153"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","03","Bus, minibus or coach","-06","All persons","Number","19103"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","03","Bus, minibus or coach","904","Population aged 15 years and over at work","Number","10585"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","03","Bus, minibus or coach","901","Children at school aged between 5 and 12 years","Number","770"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","03","Bus, minibus or coach","902","Students at school or college aged between 13 and 18 years","Number","2588"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","03","Bus, minibus or coach","903","Students at school or college aged 19 years and over","Number","5160"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","04","Train, DART or LUAS","-06","All persons","Number","10611"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","04","Train, DART or LUAS","904","Population aged 15 years and over at work","Number","8571"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","04","Train, DART or LUAS","901","Children at school aged between 5 and 12 years","Number","23"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","04","Train, DART or LUAS","902","Students at school or college aged between 13 and 18 years","Number","401"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","04","Train, DART or LUAS","903","Students at school or college aged 19 years and over","Number","1616"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","05","Motorcycle or scooter","-06","All persons","Number","262"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","05","Motorcycle or scooter","904","Population aged 15 years and over at work","Number","240"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","05","Motorcycle or scooter","901","Children at school aged between 5 and 12 years","Number","0"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","05","Motorcycle or scooter","902","Students at school or college aged between 13 and 18 years","Number","2"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","05","Motorcycle or scooter","903","Students at school or college aged 19 years and over","Number","20"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","06","Motor car: Driver","-06","All persons","Number","49234"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","06","Motor car: Driver","904","Population aged 15 years and over at work","Number","46735"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","06","Motor car: Driver","901","Children at school aged between 5 and 12 years","Number","0"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","06","Motor car: Driver","902","Students at school or college aged between 13 and 18 years","Number","101"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","06","Motor car: Driver","903","Students at school or college aged 19 years and over","Number","2398"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","07","Motor car: Passenger","-06","All persons","Number","4079"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","07","Motor car: Passenger","904","Population aged 15 years and over at work","Number","2267"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","07","Motor car: Passenger","901","Children at school aged between 5 and 12 years","Number","596"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","07","Motor car: Passenger","902","Students at school or college aged between 13 and 18 years","Number","583"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","07","Motor car: Passenger","903","Students at school or college aged 19 years and over","Number","633"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","11","Van","-06","All persons","Number","15951"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","11","Van","904","Population aged 15 years and over at work","Number","15846"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","11","Van","901","Children at school aged between 5 and 12 years","Number","3"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","11","Van","902","Students at school or college aged between 13 and 18 years","Number","11"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","11","Van","903","Students at school or college aged 19 years and over","Number","91"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","12","Other, incl. lorry","-06","All persons","Number","957"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","12","Other, incl. lorry","904","Population aged 15 years and over at work","Number","948"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","12","Other, incl. lorry","901","Children at school aged between 5 and 12 years","Number","1"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","12","Other, incl. lorry","902","Students at school or college aged between 13 and 18 years","Number","5"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","12","Other, incl. lorry","903","Students at school or college aged 19 years and over","Number","3"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","98","Not stated","-06","All persons","Number","251"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","98","Not stated","904","Population aged 15 years and over at work","Number","172"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","98","Not stated","901","Children at school aged between 5 and 12 years","Number","15"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","98","Not stated","902","Students at school or college aged between 13 and 18 years","Number","13"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","98","Not stated","903","Students at school or college aged 19 years and over","Number","51"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","-","All means of travel","-06","All persons","Number","103676"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","-","All means of travel","904","Population aged 15 years and over at work","Number","87751"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","-","All means of travel","901","Children at school aged between 5 and 12 years","Number","1590"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","-","All means of travel","902","Students at school or college aged between 13 and 18 years","Number","3852"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","1","Male","-","All means of travel","903","Students at school or college aged 19 years and over","Number","10483"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","01","On foot","-06","All persons","Number","1938"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","01","On foot","904","Population aged 15 years and over at work","Number","1284"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","01","On foot","901","Children at school aged between 5 and 12 years","Number","178"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","01","On foot","902","Students at school or college aged between 13 and 18 years","Number","130"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","01","On foot","903","Students at school or college aged 19 years and over","Number","346"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","02","Bicycle","-06","All persons","Number","385"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","02","Bicycle","904","Population aged 15 years and over at work","Number","313"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","02","Bicycle","901","Children at school aged between 5 and 12 years","Number","7"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","02","Bicycle","902","Students at school or college aged between 13 and 18 years","Number","12"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","02","Bicycle","903","Students at school or college aged 19 years and over","Number","53"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","03","Bus, minibus or coach","-06","All persons","Number","21853"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","03","Bus, minibus or coach","904","Population aged 15 years and over at work","Number","13031"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","03","Bus, minibus or coach","901","Children at school aged between 5 and 12 years","Number","492"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","03","Bus, minibus or coach","902","Students at school or college aged between 13 and 18 years","Number","2668"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","03","Bus, minibus or coach","903","Students at school or college aged 19 years and over","Number","5662"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","04","Train, DART or LUAS","-06","All persons","Number","10031"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","04","Train, DART or LUAS","904","Population aged 15 years and over at work","Number","8080"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","04","Train, DART or LUAS","901","Children at school aged between 5 and 12 years","Number","13"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","04","Train, DART or LUAS","902","Students at school or college aged between 13 and 18 years","Number","353"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","04","Train, DART or LUAS","903","Students at school or college aged 19 years and over","Number","1585"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","05","Motorcycle or scooter","-06","All persons","Number","82"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","05","Motorcycle or scooter","904","Population aged 15 years and over at work","Number","73"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","05","Motorcycle or scooter","901","Children at school aged between 5 and 12 years","Number","0"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","05","Motorcycle or scooter","902","Students at school or college aged between 13 and 18 years","Number","0"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","05","Motorcycle or scooter","903","Students at school or college aged 19 years and over","Number","9"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","06","Motor car: Driver","-06","All persons","Number","37611"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","06","Motor car: Driver","904","Population aged 15 years and over at work","Number","34838"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","06","Motor car: Driver","901","Children at school aged between 5 and 12 years","Number","0"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","06","Motor car: Driver","902","Students at school or college aged between 13 and 18 years","Number","58"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","06","Motor car: Driver","903","Students at school or college aged 19 years and over","Number","2715"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","07","Motor car: Passenger","-06","All persons","Number","3213"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","07","Motor car: Passenger","904","Population aged 15 years and over at work","Number","1402"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","07","Motor car: Passenger","901","Children at school aged between 5 and 12 years","Number","573"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","07","Motor car: Passenger","902","Students at school or college aged between 13 and 18 years","Number","519"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","07","Motor car: Passenger","903","Students at school or college aged 19 years and over","Number","719"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","11","Van","-06","All persons","Number","274"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","11","Van","904","Population aged 15 years and over at work","Number","260"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","11","Van","901","Children at school aged between 5 and 12 years","Number","0"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","11","Van","902","Students at school or college aged between 13 and 18 years","Number","3"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","11","Van","903","Students at school or college aged 19 years and over","Number","11"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","12","Other, incl. lorry","-06","All persons","Number","26"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","12","Other, incl. lorry","904","Population aged 15 years and over at work","Number","21"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","12","Other, incl. lorry","901","Children at school aged between 5 and 12 years","Number","2"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","12","Other, incl. lorry","902","Students at school or college aged between 13 and 18 years","Number","1"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","12","Other, incl. lorry","903","Students at school or college aged 19 years and over","Number","2"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","98","Not stated","-06","All persons","Number","144"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","98","Not stated","904","Population aged 15 years and over at work","Number","71"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","98","Not stated","901","Children at school aged between 5 and 12 years","Number","15"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","98","Not stated","902","Students at school or college aged between 13 and 18 years","Number","18"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","98","Not stated","903","Students at school or college aged 19 years and over","Number","40"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","-","All means of travel","-06","All persons","Number","75557"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","-","All means of travel","904","Population aged 15 years and over at work","Number","59373"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","-","All means of travel","901","Children at school aged between 5 and 12 years","Number","1280"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","-","All means of travel","902","Students at school or college aged between 13 and 18 years","Number","3762"
"FY081C06","Journey time 60 mins - < 90 mins","2016","2016","2","Female","-","All means of travel","903","Students at school or college aged 19 years and over","Number","11142"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","01","On foot","-06","All persons","Number","4481"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","01","On foot","904","Population aged 15 years and over at work","Number","3102"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","01","On foot","901","Children at school aged between 5 and 12 years","Number","386"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","01","On foot","902","Students at school or college aged between 13 and 18 years","Number","353"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","01","On foot","903","Students at school or college aged 19 years and over","Number","640"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","02","Bicycle","-06","All persons","Number","2014"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","02","Bicycle","904","Population aged 15 years and over at work","Number","1713"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","02","Bicycle","901","Children at school aged between 5 and 12 years","Number","53"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","02","Bicycle","902","Students at school or college aged between 13 and 18 years","Number","70"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","02","Bicycle","903","Students at school or college aged 19 years and over","Number","178"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","03","Bus, minibus or coach","-06","All persons","Number","42853"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","03","Bus, minibus or coach","904","Population aged 15 years and over at work","Number","24179"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","03","Bus, minibus or coach","901","Children at school aged between 5 and 12 years","Number","1321"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","03","Bus, minibus or coach","902","Students at school or college aged between 13 and 18 years","Number","5791"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","03","Bus, minibus or coach","903","Students at school or college aged 19 years and over","Number","11562"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","04","Train, DART or LUAS","-06","All persons","Number","21113"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","04","Train, DART or LUAS","904","Population aged 15 years and over at work","Number","16026"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","04","Train, DART or LUAS","901","Children at school aged between 5 and 12 years","Number","72"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","04","Train, DART or LUAS","902","Students at school or college aged between 13 and 18 years","Number","978"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","04","Train, DART or LUAS","903","Students at school or college aged 19 years and over","Number","4037"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","05","Motorcycle or scooter","-06","All persons","Number","378"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","05","Motorcycle or scooter","904","Population aged 15 years and over at work","Number","346"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","05","Motorcycle or scooter","901","Children at school aged between 5 and 12 years","Number","0"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","05","Motorcycle or scooter","902","Students at school or college aged between 13 and 18 years","Number","2"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","05","Motorcycle or scooter","903","Students at school or college aged 19 years and over","Number","30"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","06","Motor car: Driver","-06","All persons","Number","93089"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","06","Motor car: Driver","904","Population aged 15 years and over at work","Number","87107"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","06","Motor car: Driver","901","Children at school aged between 5 and 12 years","Number","0"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","06","Motor car: Driver","902","Students at school or college aged between 13 and 18 years","Number","198"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","06","Motor car: Driver","903","Students at school or college aged 19 years and over","Number","5784"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","07","Motor car: Passenger","-06","All persons","Number","8572"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","07","Motor car: Passenger","904","Population aged 15 years and over at work","Number","4305"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","07","Motor car: Passenger","901","Children at school aged between 5 and 12 years","Number","1512"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","07","Motor car: Passenger","902","Students at school or college aged between 13 and 18 years","Number","1432"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","07","Motor car: Passenger","903","Students at school or college aged 19 years and over","Number","1323"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","11","Van","-06","All persons","Number","21281"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","11","Van","904","Population aged 15 years and over at work","Number","21175"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","11","Van","901","Children at school aged between 5 and 12 years","Number","11"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","11","Van","902","Students at school or college aged between 13 and 18 years","Number","17"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","11","Van","903","Students at school or college aged 19 years and over","Number","78"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","12","Other, incl. lorry","-06","All persons","Number","1037"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","12","Other, incl. lorry","904","Population aged 15 years and over at work","Number","1004"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","12","Other, incl. lorry","901","Children at school aged between 5 and 12 years","Number","4"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","12","Other, incl. lorry","902","Students at school or college aged between 13 and 18 years","Number","10"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","12","Other, incl. lorry","903","Students at school or college aged 19 years and over","Number","19"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","98","Not stated","-06","All persons","Number","579"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","98","Not stated","904","Population aged 15 years and over at work","Number","398"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","98","Not stated","901","Children at school aged between 5 and 12 years","Number","72"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","98","Not stated","902","Students at school or college aged between 13 and 18 years","Number","48"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","98","Not stated","903","Students at school or college aged 19 years and over","Number","61"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","-","All means of travel","-06","All persons","Number","195397"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","-","All means of travel","904","Population aged 15 years and over at work","Number","159355"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","-","All means of travel","901","Children at school aged between 5 and 12 years","Number","3431"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","-","All means of travel","902","Students at school or college aged between 13 and 18 years","Number","8899"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","-","Both sexes","-","All means of travel","903","Students at school or college aged 19 years and over","Number","23712"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","01","On foot","-06","All persons","Number","2202"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","01","On foot","904","Population aged 15 years and over at work","Number","1532"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","01","On foot","901","Children at school aged between 5 and 12 years","Number","183"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","01","On foot","902","Students at school or college aged between 13 and 18 years","Number","184"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","01","On foot","903","Students at school or college aged 19 years and over","Number","303"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","02","Bicycle","-06","All persons","Number","1529"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","02","Bicycle","904","Population aged 15 years and over at work","Number","1308"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","02","Bicycle","901","Children at school aged between 5 and 12 years","Number","34"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","02","Bicycle","902","Students at school or college aged between 13 and 18 years","Number","57"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","02","Bicycle","903","Students at school or college aged 19 years and over","Number","130"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","03","Bus, minibus or coach","-06","All persons","Number","20607"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","03","Bus, minibus or coach","904","Population aged 15 years and over at work","Number","11552"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","03","Bus, minibus or coach","901","Children at school aged between 5 and 12 years","Number","771"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","03","Bus, minibus or coach","902","Students at school or college aged between 13 and 18 years","Number","2821"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","03","Bus, minibus or coach","903","Students at school or college aged 19 years and over","Number","5463"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","04","Train, DART or LUAS","-06","All persons","Number","10834"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","04","Train, DART or LUAS","904","Population aged 15 years and over at work","Number","8376"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","04","Train, DART or LUAS","901","Children at school aged between 5 and 12 years","Number","35"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","04","Train, DART or LUAS","902","Students at school or college aged between 13 and 18 years","Number","484"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","04","Train, DART or LUAS","903","Students at school or college aged 19 years and over","Number","1939"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","05","Motorcycle or scooter","-06","All persons","Number","317"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","05","Motorcycle or scooter","904","Population aged 15 years and over at work","Number","298"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","05","Motorcycle or scooter","901","Children at school aged between 5 and 12 years","Number","0"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","05","Motorcycle or scooter","902","Students at school or college aged between 13 and 18 years","Number","1"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","05","Motorcycle or scooter","903","Students at school or college aged 19 years and over","Number","18"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","06","Motor car: Driver","-06","All persons","Number","54009"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","06","Motor car: Driver","904","Population aged 15 years and over at work","Number","51158"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","06","Motor car: Driver","901","Children at school aged between 5 and 12 years","Number","0"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","06","Motor car: Driver","902","Students at school or college aged between 13 and 18 years","Number","123"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","06","Motor car: Driver","903","Students at school or college aged 19 years and over","Number","2728"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","07","Motor car: Passenger","-06","All persons","Number","5146"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","07","Motor car: Passenger","904","Population aged 15 years and over at work","Number","3016"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","07","Motor car: Passenger","901","Children at school aged between 5 and 12 years","Number","757"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","07","Motor car: Passenger","902","Students at school or college aged between 13 and 18 years","Number","755"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","07","Motor car: Passenger","903","Students at school or college aged 19 years and over","Number","618"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","11","Van","-06","All persons","Number","20922"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","11","Van","904","Population aged 15 years and over at work","Number","20826"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","11","Van","901","Children at school aged between 5 and 12 years","Number","7"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","11","Van","902","Students at school or college aged between 13 and 18 years","Number","13"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","11","Van","903","Students at school or college aged 19 years and over","Number","76"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","12","Other, incl. lorry","-06","All persons","Number","997"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","12","Other, incl. lorry","904","Population aged 15 years and over at work","Number","978"
